,Human,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,Head & Neck_x_PCM,Head & Neck_y_PCM,Trunk_x_PCM,Trunk_y_PCM,R Upper Arm_x_PCM,R Upper Arm_y_PCM,L Upper Arm_x_PCM,L Upper Arm_y_PCM,R Forearm_x_PCM,R Forearm_y_PCM,L Forearm_x_PCM,L Forearm_y_PCM,R Hand_x_PCM,R Hand_y_PCM,L Hand_x_PCM,L Hand_y_PCM,R Thigh_x_PCM,R Thigh_y_PCM,L Thigh_x_PCM,L Thigh_y_PCM,R Shank_x_PCM,R Shank_y_PCM,L Shank_x_PCM,L Shank_y_PCM,R Foot_x_PCM,R Foot_y_PCM,L Foot_x_PCM,L Foot_y_PCM,TCM_x,TCM_y,Head & Neck_L,Trunk_L,R Upper Arm_L,L Upper Arm_L,R Forearm_L,L Forearm_L,R Hand_L,L Hand_L,R Thigh_L,L Thigh_L,R Shank_L,L Shank_L,R Foot_L,L Foot_L,Head & Neck_R,Trunk_R,R Upper Arm_R,L Upper Arm_R,R Forearm_R,L Forearm_R,R Hand_R,L Hand_R,R Thigh_R,L Thigh_R,R Shank_R,L Shank_R,R Foot_R,L Foot_R,D1,D2,D3
0,3015_F 47,nan,nan,0.184375,0.3888888888888889,0.1890625,0.3888888888888889,0.19375,0.40555555555555556,nan,nan,0.1828125,0.3888888888888889,nan,nan,nan,nan,0.1828125,0.44166666666666665,0.184375,0.475,nan,nan,0.1796875,0.44166666666666665,nan,nan,nan,nan,nan,nan,nan,nan,0.1875,0.36666666666666664,nan,nan,0.184375,0.3888888888888889,0.2771015625,0.6174541666666666,0.191768125,0.3985088888888889,,,,,,,nan,nan,nan,nan,0.18345234375,0.45531666666666665,,,,,,,nan,nan,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 48,0.184375,0.3472222222222222,0.1859375,0.36944444444444446,0.1828125,0.36944444444444446,nan,nan,nan,nan,0.1921875,0.37222222222222223,0.2,0.39444444444444443,0.196875,0.4,0.18125,0.4361111111111111,0.18125,0.4666666666666667,0.1796875,0.4888888888888889,0.1859375,0.4361111111111111,0.184375,0.46944444444444444,0.1828125,0.49722222222222223,0.184375,0.34444444444444444,0.184375,0.34444444444444444,0.1875,0.3472222222222222,0.1875,0.34444444444444444,0.1859375,0.36944444444444446,0.2768859375,0.5980569444444445,,,0.19669687500000002,0.3850488888888889,,,0.198570625,0.39698555555555554,nan,nan,0.196875,0.4,0.18125,0.4486236111111111,0.18529765625,0.4497611111111111,0.18056328124999999,0.4764333333333333,0.18368828125,0.48165277777777776,0.1796875,0.4888888888888889,0.1828125,0.49722222222222223,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 49,0.1984375,0.325,0.1875,0.3416666666666667,0.190625,0.3416666666666667,0.203125,0.3638888888888889,0.2015625,0.3388888888888889,0.184375,0.3388888888888889,0.2015625,0.3611111111111111,nan,nan,0.184375,0.40555555555555556,0.1859375,0.44166666666666665,0.18125,0.475,0.1828125,0.4027777777777778,0.184375,0.44166666666666665,0.1828125,0.4777777777777778,0.1953125,0.3194444444444444,nan,nan,0.1921875,0.32222222222222224,nan,nan,0.1875,0.3416666666666667,0.27978203125,0.5524152777777778,0.19784,0.3544933333333333,0.194295625,0.35171555555555556,0.2024103125,0.3524538888888889,,,0.2015625,0.3388888888888889,nan,nan,0.18501484375000002,0.42034305555555557,0.18345234375,0.41870277777777776,0.18387734375,0.45631666666666665,0.18368828125,0.4575375,0.18125,0.475,0.1828125,0.4777777777777778,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 50,nan,nan,0.1796875,0.33055555555555555,0.190625,0.3333333333333333,0.1984375,0.35555555555555557,nan,nan,0.171875,0.3277777777777778,nan,nan,nan,nan,0.178125,0.3972222222222222,0.1796875,0.43333333333333335,nan,nan,0.171875,0.3972222222222222,0.1765625,0.4388888888888889,nan,nan,nan,nan,nan,nan,0.1859375,0.3055555555555556,0.1765625,0.30277777777777776,0.1796875,0.33055555555555555,0.271175,0.5397236111111111,0.195134375,0.34616,,,,,,,nan,nan,nan,nan,0.17876484375,0.4120097222222222,0.17379453125,0.41428472222222223,,,,,nan,nan,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 51,nan,nan,0.209375,0.3638888888888889,0.21875,0.36666666666666664,0.2296875,0.39444444444444443,nan,nan,0.2,0.3611111111111111,0.196875,0.39166666666666666,nan,nan,0.2109375,0.43333333333333335,0.2125,0.4666666666666667,0.2078125,0.49166666666666664,0.2015625,0.4305555555555556,0.203125,0.4666666666666667,0.203125,0.49722222222222223,nan,nan,nan,nan,0.2125,0.3416666666666667,0.2046875,0.3416666666666667,0.209375,0.3638888888888889,0.31571953124999996,0.5909208333333333,0.225063125,0.3827,0.19819625,0.3787477777777778,,,,,nan,nan,nan,nan,0.21157734375,0.44698333333333334,0.20220234375,0.4453430555555556,0.21043984375,0.47765416666666666,0.203125,0.48009583333333333,0.2078125,0.49166666666666664,0.203125,0.49722222222222223,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 52,nan,nan,0.2078125,0.3638888888888889,0.2203125,0.36666666666666664,0.2296875,0.39166666666666666,0.225,0.39444444444444443,0.1984375,0.3611111111111111,0.1953125,0.39166666666666666,nan,nan,0.2125,0.4305555555555556,0.2125,0.46111111111111114,0.209375,0.4861111111111111,0.1984375,0.4305555555555556,0.2015625,0.46111111111111114,nan,nan,nan,nan,nan,nan,0.2140625,0.3416666666666667,0.2046875,0.3388888888888889,0.2078125,0.3638888888888889,0.3161640625,0.589723611111111,0.22572375,0.38109666666666664,0.19663375,0.3787477777777778,0.2275434375,0.3929372222222222,,,0.225,0.39444444444444443,nan,nan,0.2125,0.44306805555555556,0.1997171875,0.44306805555555556,0.2111265625,0.4720986111111111,,,0.209375,0.4861111111111111,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 53,0.234375,0.36666666666666664,0.23125,0.3888888888888889,0.2203125,0.3861111111111111,0.2140625,0.4111111111111111,0.215625,0.44722222222222224,0.240625,0.39166666666666666,0.2515625,0.4166666666666667,0.25,0.40555555555555556,0.21875,0.4527777777777778,0.2171875,0.48055555555555557,0.2171875,0.5055555555555555,0.2328125,0.4527777777777778,0.2296875,0.48055555555555557,0.228125,0.5138888888888888,0.23125,0.3638888888888889,0.2359375,0.3638888888888889,0.2296875,0.3638888888888889,0.2375,0.36666666666666664,0.23125,0.3888888888888889,0.33826796875,0.6238472222222222,0.21670499999999998,0.4005411111111111,0.246938125,0.40609666666666666,0.2147771875,0.42762833333333333,0.2508478125,0.4115844444444445,0.215625,0.44722222222222224,0.25,0.40555555555555556,0.21811015625,0.4641527777777778,0.2315328125,0.4641527777777778,0.2171875,0.49154305555555555,0.22900078124999998,0.49520555555555557,0.2171875,0.5055555555555555,0.228125,0.5138888888888888,0.27509835360937507,0.5269106373055557,0.144819477799937,0.11570264375683374,0.139208623642208,0.1240524646142373,0.11617064587419479,0.11784829020370088,0.09943502043062799,0.12392329571331791,0.08477147852184355,0.07639702418720867,0.067856707882194,0.05594817589700321,0.06172281978584304,0.0487448651771482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7476424393292245,82.65463885298793,0.047847696680981315
0,3015_F 54,0.234375,0.36666666666666664,0.2328125,0.3888888888888889,0.2234375,0.3861111111111111,0.215625,0.4083333333333333,0.215625,0.4444444444444444,0.24375,0.39166666666666666,0.2546875,0.41388888888888886,0.253125,0.4027777777777778,0.2203125,0.45555555555555555,nan,nan,nan,nan,0.2328125,0.4583333333333333,0.23125,0.4888888888888889,0.2296875,0.5027777777777778,0.234375,0.3611111111111111,0.2375,0.3611111111111111,0.23125,0.3638888888888889,0.240625,0.36666666666666664,0.2328125,0.3888888888888889,0.34160859375,0.6262416666666667,0.218928125,0.3989377777777778,0.250063125,0.4044933333333333,0.215625,0.42485055555555556,0.2539728125,0.40880666666666665,0.215625,0.4444444444444444,0.253125,0.4027777777777778,,,0.23217265625,0.4708458333333333,,,0.23056328125,0.49499305555555556,nan,nan,0.2296875,0.5027777777777778,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 55,0.2421875,0.38333333333333336,0.240625,0.40555555555555556,0.2296875,0.4027777777777778,0.228125,0.42777777777777776,nan,nan,0.25,0.4083333333333333,0.2609375,0.4305555555555556,0.2640625,0.4222222222222222,0.2265625,0.4777777777777778,nan,nan,nan,nan,0.2390625,0.4777777777777778,0.234375,0.5138888888888888,nan,nan,0.2421875,0.38055555555555554,0.2453125,0.38055555555555554,0.2390625,0.38055555555555554,0.2453125,0.3861111111111111,0.240625,0.40555555555555556,0.35098359375,0.6542347222222222,0.228785625,0.4172077777777778,0.256313125,0.42116000000000003,,,0.262366875,0.4267438888888889,nan,nan,0.2640625,0.4222222222222222,,,0.23714296875000002,0.49256527777777775,,,,,nan,nan,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 56,nan,nan,0.253125,0.43333333333333335,0.2609375,0.43333333333333335,0.2765625,0.45555555555555555,nan,nan,0.25,0.4305555555555556,0.2734375,0.45,nan,nan,0.25,0.5083333333333333,nan,nan,nan,nan,0.246875,0.5055555555555555,nan,nan,nan,nan,nan,nan,nan,nan,0.2578125,0.4083333333333333,0.253125,0.4083333333333333,0.253125,0.43333333333333335,0.38055,0.6970986111111112,0.26995625,0.44616,0.263528125,0.4417788888888889,,,,,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 57,0.2671875,0.41944444444444445,0.2609375,0.4388888888888889,0.265625,0.4388888888888889,0.2828125,0.4583333333333333,nan,nan,0.2546875,0.4361111111111111,0.2828125,0.4583333333333333,0.2859375,0.4527777777777778,0.25625,0.5027777777777778,nan,nan,nan,nan,0.25625,0.5,nan,nan,nan,nan,0.265625,0.4166666666666667,nan,nan,0.2625,0.4166666666666667,nan,nan,0.2609375,0.4388888888888889,0.38926484375,0.6982486111111111,0.275545625,0.4501122222222222,0.27092125,0.44893777777777777,,,0.28424187500000003,0.4557922222222222,nan,nan,0.2859375,0.4527777777777778,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
0,3015_F 58,0.2671875,0.41944444444444445,0.2609375,0.4388888888888889,0.265625,0.4388888888888889,0.2828125,0.4583333333333333,nan,nan,0.2546875,0.4361111111111111,0.2828125,0.4583333333333333,0.2859375,0.4527777777777778,0.25625,0.5027777777777778,nan,nan,nan,nan,0.25625,0.5,nan,nan,nan,nan,0.265625,0.4166666666666667,nan,nan,0.2625,0.4166666666666667,nan,nan,0.2609375,0.4388888888888889,0.38926484375,0.6982486111111111,0.275545625,0.4501122222222222,0.27092125,0.44893777777777777,,,0.28424187500000003,0.4557922222222222,nan,nan,0.2859375,0.4527777777777778,,,,,,,,,nan,nan,nan,nan,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
