,Human,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,Head & Neck_x_PCM,Head & Neck_y_PCM,Trunk_x_PCM,Trunk_y_PCM,R Upper Arm_x_PCM,R Upper Arm_y_PCM,L Upper Arm_x_PCM,L Upper Arm_y_PCM,R Forearm_x_PCM,R Forearm_y_PCM,L Forearm_x_PCM,L Forearm_y_PCM,R Hand_x_PCM,R Hand_y_PCM,L Hand_x_PCM,L Hand_y_PCM,R Thigh_x_PCM,R Thigh_y_PCM,L Thigh_x_PCM,L Thigh_y_PCM,R Shank_x_PCM,R Shank_y_PCM,L Shank_x_PCM,L Shank_y_PCM,R Foot_x_PCM,R Foot_y_PCM,L Foot_x_PCM,L Foot_y_PCM,TCM_x,TCM_y,Head & Neck_L,Trunk_L,R Upper Arm_L,L Upper Arm_L,R Forearm_L,L Forearm_L,R Hand_L,L Hand_L,R Thigh_L,L Thigh_L,R Shank_L,L Shank_L,R Foot_L,L Foot_L,Head & Neck_R,Trunk_R,R Upper Arm_R,L Upper Arm_R,R Forearm_R,L Forearm_R,R Hand_R,L Hand_R,R Thigh_R,L Thigh_R,R Shank_R,L Shank_R,R Foot_R,L Foot_R,D1,D2,D3
0,1004_F294_Person1,0.50625,0.4,0.496875,0.4388888888888889,0.475,0.4361111111111111,0.465625,0.5,0.4703125,0.5638888888888889,0.51875,0.44166666666666665,0.5234375,0.5055555555555555,0.5265625,0.5527777777777778,0.4796875,0.5666666666666667,0.478125,0.6555555555555556,0.4734375,0.7555555555555555,0.50625,0.5666666666666667,0.5109375,0.6527777777777778,0.4890625,0.7361111111111112,0.5015625,0.3888888888888889,0.509375,0.39166666666666666,0.4921875,0.3888888888888889,nan,nan,0.496875,0.4388888888888889,0.7337015625,0.7401513888888889,0.46958875,0.4729877777777778,0.521455625,0.4785433333333333,0.4677690625,0.5292227777777778,0.5248668750000001,0.527155,0.4703125,0.5638888888888889,0.5265625,0.5527777777777778,0.47904765625,0.6030666666666666,0.50816953125,0.6019291666666666,0.47606484375,0.6995055555555556,0.5013234375000001,0.6894027777777778,0.4734375,0.7555555555555555,0.4890625,0.7361111111111112,0.5976658826406249,0.6530431364444444,0.2366872277279921,0.1615349926137598,0.2209608202601226,0.19041582039175994,0.17945658277975715,0.14542186359318468,0.15545856016059942,0.1229179936847914,0.1287164758820979,0.10306422666802385,0.13017514758561183,0.10297519241818852,0.1610636120466619,0.1367295986105714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117760031580387,70.37884274133643,0.11153817358583
0,1004_F295_Person1,0.50625,0.4,0.496875,0.4388888888888889,0.475,0.4361111111111111,0.465625,0.5,0.4703125,0.5638888888888889,0.51875,0.44166666666666665,0.5234375,0.5055555555555555,0.5265625,0.5527777777777778,0.4796875,0.5638888888888889,0.478125,0.6555555555555556,0.4734375,0.7555555555555555,0.50625,0.5666666666666667,0.5109375,0.6527777777777778,0.4890625,0.7361111111111112,0.5015625,0.3888888888888889,0.509375,0.39166666666666666,0.4921875,0.3888888888888889,nan,nan,0.496875,0.4388888888888889,0.7337015625,0.7389541666666667,0.46958875,0.4729877777777778,0.521455625,0.4785433333333333,0.4677690625,0.5292227777777778,0.5248668750000001,0.527155,0.4703125,0.5638888888888889,0.5265625,0.5527777777777778,0.47904765625,0.6014263888888889,0.50816953125,0.6019291666666666,0.47606484375,0.6995055555555556,0.5013234375000001,0.6894027777777778,0.4734375,0.7555555555555555,0.4890625,0.7361111111111112,0.5976658826406249,0.6522905603333333,0.23600651558539404,0.16129565046057923,0.22034799689947052,0.1897263878848695,0.17893815408064137,0.14477086714321033,0.15502818964362877,0.12230488508186575,0.12906373452208555,0.10269307125742803,0.1304456531783016,0.10324332142718985,0.16154364825566833,0.13718811702795553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0739827480785338,70.45861221050593,0.11195920828498124
0,1004_F296_Person1,0.509375,0.4,0.5,0.4388888888888889,0.4765625,0.4361111111111111,0.465625,0.5,0.4734375,0.5555555555555556,0.521875,0.44166666666666665,0.5234375,0.5055555555555555,0.528125,0.5527777777777778,0.4796875,0.5666666666666667,0.478125,0.6583333333333333,0.4734375,0.7583333333333333,0.5078125,0.5666666666666667,0.5125,0.6555555555555556,0.4953125,0.7472222222222222,0.50625,0.3888888888888889,0.5140625,0.39166666666666666,0.4953125,0.3888888888888889,nan,nan,0.5,0.4388888888888889,0.73581640625,0.7401513888888889,0.470249375,0.4729877777777778,0.522776875,0.4785433333333333,0.4691984375,0.5254111111111112,0.5255815625,0.527155,0.4734375,0.5555555555555556,0.528125,0.5527777777777778,0.47904765625,0.6042041666666667,0.50973203125,0.6030666666666666,0.47606484375,0.7022833333333334,0.50494609375,0.6958430555555556,0.4734375,0.7583333333333333,0.4953125,0.7472222222222222,0.599382641125,0.6538421136944444,0.23681595852325543,0.16144182621233577,0.22222441639020804,0.19130631406122292,0.18287276806029817,0.1466159063077486,0.15975739758704552,0.12365941700079346,0.13017078923475472,0.10303095589108212,0.13249087104221413,0.1033554091343605,0.16364777283733092,0.13982288418723512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.219988030137995,70.9370136562428,0.12185350354559983
0,1004_F297_Person1,0.5125,0.4,0.5015625,0.4388888888888889,0.48125,0.43333333333333335,0.46875,0.5,0.4796875,0.5555555555555556,0.5234375,0.44166666666666665,0.525,0.5083333333333333,0.53125,0.5555555555555556,0.4828125,0.5722222222222222,0.478125,0.6638888888888889,0.4734375,0.7583333333333333,0.509375,0.5722222222222222,0.5140625,0.6611111111111111,0.50625,0.7583333333333333,0.509375,0.39166666666666666,0.5171875,0.39444444444444443,0.4984375,0.3888888888888889,nan,nan,0.5015625,0.4388888888888889,0.74061171875,0.7421625,0.474035,0.4718133333333333,0.524339375,0.4801466666666666,0.4737528125,0.5254111111111112,0.52785875,0.5299327777777778,0.4796875,0.5555555555555556,0.53125,0.5555555555555556,0.48089296875,0.6097597222222222,0.51129453125,0.6086222222222222,0.47606484375,0.7053972222222222,0.51062890625,0.7038402777777778,0.4734375,0.7583333333333333,0.50625,0.7583333333333333,0.60276637021875,0.6569963765833334,0.2404435475026017,0.16203273956063524,0.2255316500753903,0.19345959132762333,0.18428016758361287,0.14750020240072784,0.15949497943544672,0.12411620111836719,0.13070741180512377,0.10347538902791112,0.1356315548390967,0.10336180796458415,0.16430196430782446,0.13994494818875802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.314866855588987,70.40278407256017,0.12932887021875
0,1004_F298_Person1,0.5171875,0.4027777777777778,0.50625,0.4388888888888889,0.484375,0.4361111111111111,0.4703125,0.5,0.484375,0.55,0.528125,0.4444444444444444,0.5296875,0.5138888888888888,0.534375,0.5611111111111111,0.4859375,0.5694444444444444,0.48125,0.6555555555555556,0.4734375,0.7527777777777778,0.5125,0.575,0.5140625,0.6638888888888889,0.515625,0.7722222222222223,0.5125,0.39444444444444443,0.5203125,0.39444444444444443,0.503125,0.39166666666666666,nan,nan,0.50625,0.4388888888888889,0.74574375,0.7439347222222222,0.47625812500000003,0.4729877777777778,0.529026875,0.4845277777777777,0.4767446875,0.5228700000000001,0.5318315625,0.5354883333333333,0.484375,0.55,0.534375,0.5611111111111111,0.48401796875,0.6047069444444444,0.51313984375,0.6113999999999999,0.47781640625,0.6982847222222223,0.51474921875,0.7115013888888889,0.4734375,0.7527777777777778,0.515625,0.7722222222222223,0.6067563115625001,0.6577817554444445,0.2408642889529426,0.1635232146455992,0.22622685711022375,0.18989156401916754,0.18736115965821318,0.1434203580867271,0.1630769518553856,0.12076534163132048,0.13372223584372392,0.10447636232084812,0.1351517276981625,0.10654156064754014,0.1637014043177167,0.14629263953944202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.997276984020942,70.99361363999226,0.127439609578276
0,1004_F299_Person1,0.521875,0.4083333333333333,0.509375,0.4444444444444444,0.4890625,0.4388888888888889,0.4734375,0.5027777777777778,0.4890625,0.55,0.53125,0.44722222222222224,0.53125,0.5138888888888888,0.5375,0.5638888888888889,0.4875,0.5666666666666667,0.48125,0.6638888888888889,0.475,0.7583333333333333,0.515625,0.5694444444444444,0.5140625,0.6722222222222223,0.525,0.7722222222222223,0.5171875,0.3972222222222222,0.525,0.4,0.50625,0.39444444444444443,nan,nan,0.509375,0.4444444444444444,0.750646875,0.7439111111111111,0.48004375,0.47576555555555555,0.53125,0.4857022222222222,0.480584375,0.5243772222222223,0.53410875,0.5367588888888889,0.4890625,0.55,0.5375,0.5638888888888889,0.484940625,0.6064791666666667,0.51498515625,0.6115319444444445,0.478503125,0.7053972222222222,0.51886953125,0.7161722222222222,0.475,0.7583333333333333,0.525,0.7722222222222223,0.6101636040156251,0.6591820587222224,0.23721421897755246,0.1640565809261804,0.22488394794412403,0.19058491695515062,0.18698427884738217,0.14412415942991394,0.1630527501780514,0.11983650347629517,0.1358616550192409,0.10643998454415107,0.13953609952967577,0.10762196085321973,0.16763106844347392,0.1415306257070776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.743442183287033,70.32205747277105,0.13290877511055924
0,1004_F300_Person1,0.525,0.4111111111111111,0.5140625,0.44722222222222224,0.4921875,0.44166666666666665,0.4765625,0.5055555555555555,0.4921875,0.5527777777777778,0.534375,0.4527777777777778,0.534375,0.5222222222222223,0.540625,0.5694444444444444,0.490625,0.5666666666666667,0.484375,0.6611111111111111,0.475,0.7555555555555555,0.5171875,0.5777777777777777,0.5171875,0.6777777777777778,0.528125,0.7777777777777778,0.521875,0.4027777777777778,0.528125,0.4027777777777778,0.5109375,0.4,nan,nan,0.5140625,0.44722222222222224,0.75499765625,0.7488680555555555,0.48316875,0.4785433333333333,0.534375,0.49286111111111114,0.483709375,0.527155,0.5372337500000001,0.5438216666666666,0.4921875,0.5527777777777778,0.540625,0.5694444444444444,0.488065625,0.6053416666666667,0.5171875,0.6187277777777778,0.4802546875,0.7026194444444445,0.52199453125,0.7217277777777777,0.475,0.7555555555555555,0.528125,0.7777777777777778,0.613696835578125,0.6630248518888889,0.23769260778817444,0.1653329293828128,0.2259889639191572,0.18774358118180726,0.18803551941018543,0.14161921770455835,0.16406991187508524,0.11872988592694253,0.13824091626109253,0.10618984239811463,0.13919245181885656,0.10888225809104275,0.1667295514311543,0.14314598507911597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.578939534433772,70.66405295151907,0.1328424864972368
0,1004_F301_Person1,0.5296875,0.4166666666666667,0.5171875,0.4527777777777778,0.4953125,0.44722222222222224,0.4796875,0.5111111111111111,0.4953125,0.5583333333333333,0.5390625,0.45555555555555555,0.5390625,0.5222222222222223,0.5453125,0.5777777777777777,0.4921875,0.5722222222222222,0.4859375,0.6666666666666666,0.475,0.7555555555555555,0.5203125,0.5833333333333334,0.5203125,0.675,0.528125,0.7805555555555556,0.525,0.40555555555555556,0.5328125,0.4083333333333333,0.5140625,0.4027777777777778,nan,nan,0.5171875,0.4527777777777778,0.75945625,0.7564111111111111,0.48629374999999997,0.48409888888888886,0.5390625,0.49403555555555556,0.486834375,0.5327105555555556,0.54192125,0.5476333333333333,0.4953125,0.5583333333333333,0.5453125,0.5777777777777777,0.489628125,0.6108972222222222,0.5203125,0.6208708333333334,0.48113046875,0.7057333333333333,0.5237460937499999,0.7213916666666667,0.475,0.7555555555555555,0.528125,0.7805555555555556,0.6170148669062502,0.6683559302777778,0.237569869762031,0.1674612268235589,0.22591739133277075,0.1909559230544647,0.18800698964795265,0.14217241896047725,0.1640622989872543,0.1155232925875635,0.1397457875748073,0.10773199244929209,0.1409313305176098,0.10729330538474324,0.16664932364394644,0.14314385893598305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.061407887779414,69.51476066374535,0.13375443502305692
0,1004_F302_Person1,0.534375,0.41944444444444445,0.521875,0.4527777777777778,0.5,0.45,0.4859375,0.5111111111111111,0.4984375,0.5638888888888889,0.54375,0.4583333333333333,0.54375,0.525,0.5484375,0.5833333333333334,0.4984375,0.5777777777777777,0.4875,0.6694444444444444,0.475,0.75,0.5265625,0.5861111111111111,0.5234375,0.6722222222222223,0.53125,0.7861111111111111,0.5296875,0.4083333333333333,0.5375,0.4111111111111111,0.5171875,0.40555555555555556,nan,nan,0.521875,0.4527777777777778,0.76749765625,0.761775,0.49188312500000003,0.48527333333333333,0.54375,0.49681333333333333,0.491655,0.5352516666666667,0.5458940624999999,0.5516816666666667,0.4984375,0.5638888888888889,0.5484375,0.5833333333333334,0.49395859375,0.6153152777777777,0.5252828125,0.6213736111111111,0.48200624999999997,0.7048486111111111,0.52687109375,0.7222763888888889,0.475,0.75,0.53125,0.7861111111111111,0.6228270935156252,0.6716654983888888,0.24104596951518462,0.1704385343825848,0.2277901711767179,0.19190223121030703,0.18924812179361422,0.14253003590821706,0.1645860520527117,0.11548325855647572,0.14065005366072142,0.10974589142567456,0.1446776725634882,0.10848509634149597,0.16729956282052436,0.14657476702398148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41450649596114,69.68962144823554,0.13139998605177297
0,1004_F303_Person1,0.534375,0.41944444444444445,0.521875,0.4527777777777778,0.5,0.45,0.4859375,0.5111111111111111,0.4984375,0.5638888888888889,0.54375,0.4583333333333333,0.54375,0.525,0.5484375,0.5833333333333334,0.4984375,0.5777777777777777,0.4875,0.6694444444444444,0.475,0.75,0.5265625,0.5861111111111111,0.5234375,0.6722222222222223,0.53125,0.7861111111111111,0.5296875,0.4083333333333333,0.5375,0.4111111111111111,0.5171875,0.40555555555555556,nan,nan,0.521875,0.4527777777777778,0.76749765625,0.761775,0.49188312500000003,0.48527333333333333,0.54375,0.49681333333333333,0.491655,0.5352516666666667,0.5458940624999999,0.5516816666666667,0.4984375,0.5638888888888889,0.5484375,0.5833333333333334,0.49395859375,0.6153152777777777,0.5252828125,0.6213736111111111,0.48200624999999997,0.7048486111111111,0.52687109375,0.7222763888888889,0.475,0.75,0.53125,0.7861111111111111,0.6228270935156252,0.6716654983888888,0.24104596951518462,0.1704385343825848,0.2277901711767179,0.19190223121030703,0.18924812179361422,0.14253003590821706,0.1645860520527117,0.11548325855647572,0.14065005366072142,0.10974589142567456,0.1446776725634882,0.10848509634149597,0.16729956282052436,0.14657476702398148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41450649596114,69.68962144823554,0.13139998605177297
0,1004_F304_Person1,0.5390625,0.4222222222222222,0.5265625,0.45555555555555555,0.50625,0.45,0.4890625,0.5166666666666667,0.5,0.5722222222222222,0.546875,0.46111111111111114,0.5484375,0.5305555555555556,0.5515625,0.5916666666666667,0.503125,0.5833333333333334,0.490625,0.6777777777777778,0.478125,0.7472222222222222,0.53125,0.5888888888888889,0.5296875,0.6777777777777778,0.53125,0.7888888888888889,0.534375,0.4111111111111111,0.5421875,0.41388888888888886,0.5234375,0.40555555555555556,nan,nan,0.5265625,0.45555555555555555,0.7749734375,0.7655583333333333,0.496329375,0.48848,0.547776875,0.5011944444444445,0.4940653125,0.5420777777777778,0.549866875,0.5585077777777778,0.5,0.5722222222222222,0.5515625,0.5916666666666667,0.49800625000000004,0.6220083333333334,0.53061015625,0.6252888888888889,0.48513125,0.7082986111111111,0.53037421875,0.7266111111111111,0.478125,0.7472222222222222,0.53125,0.7888888888888889,0.6284203129218751,0.67587019275,0.24272114332160558,0.17181903528103973,0.22926643936687027,0.19239277825834603,0.18960927309195974,0.14122527768589435,0.16502932638012982,0.11400595252880681,0.1410989996690676,0.11011491746564954,0.14691275598269987,0.11039781419253339,0.1663724532369743,0.14904796338853343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.916157146830283,69.20676444125073,0.1261924214329679
0,1004_F305_Person1,0.54375,0.41944444444444445,0.53125,0.4583333333333333,0.509375,0.4527777777777778,0.4953125,0.5194444444444445,0.5015625,0.5805555555555556,0.553125,0.46111111111111114,0.553125,0.5333333333333333,0.5578125,0.5916666666666667,0.50625,0.5916666666666667,0.49375,0.6861111111111111,0.48125,0.7472222222222222,0.5359375,0.5916666666666667,0.534375,0.6888888888888889,0.53125,0.7944444444444444,0.5390625,0.4083333333333333,0.546875,0.4111111111111111,0.5265625,0.40555555555555556,nan,nan,0.53125,0.4583333333333333,0.7808867187499999,0.7713291666666666,0.501258125,0.4912577777777778,0.553125,0.5027977777777778,0.49817125,0.5473966666666668,0.5552690625,0.560015,0.5015625,0.5805555555555556,0.5578125,0.5916666666666667,0.50113125,0.6303416666666667,0.53529765625,0.6314791666666667,0.48825625,0.7129694444444444,0.5330015625,0.7352805555555555,0.48125,0.7472222222222222,0.53125,0.7944444444444444,0.633193867625,0.6815614076111112,0.24540441172095628,0.17283352926815926,0.2315653508402166,0.19587613155751982,0.190345173258995,0.14438076207353803,0.16591865203254474,0.11731758194952781,0.14164743850978367,0.10996317137840313,0.14830164456449807,0.11368484886799206,0.16552426252437497,0.1521023739165802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.543994419365358,69.56933138437374,0.11931114279082572
